timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source
2025-04-22T08:20:13Z,43.16901,-2.55517,5750,218,-64,296,0,AFR79FQ,ADSB
2025-04-22T08:20:15Z,43.17018,-2.55828,5750,218,64,296,0,AFR79FQ,ADSB
2025-04-22T08:20:17Z,43.1712,-2.56099,5750,217,0,297,0,AFR79FQ,ADSB
2025-04-22T08:20:30Z,43.17706,-2.57643,5675,212,-640,297,0,AFR79FQ,ADSB
2025-04-22T08:20:45Z,43.18369,-2.59373,5475,202,-1024,297,0,AFR79FQ,ADSB
2025-04-22T08:20:58Z,43.1893,-2.60814,5250,195,-1024,297,0,AFR79FQ,ADSB
2025-04-22T08:21:11Z,43.19475,-2.62246,5000,190,-1088,297,0,AFR79FQ,ADSB
2025-04-22T08:21:24Z,43.19987,-2.63593,4775,185,-1152,297,0,AFR79FQ,ADSB
2025-04-22T08:21:31Z,43.20259,-2.64323,4650,184,-1088,297,0,AFR79FQ,ADSB
2025-04-22T08:21:39Z,43.20584,-2.65198,4500,182,-1088,296,0,AFR79FQ,ADSB
2025-04-22T08:21:48Z,43.20909,-2.66072,4325,182,-1152,297,0,AFR79FQ,ADSB
2025-04-22T08:21:56Z,43.21239,-2.66955,4175,180,-1152,296,0,AFR79FQ,ADSB
2025-04-22T08:22:03Z,43.21477,-2.676,4050,180,-1088,296,0,AFR79FQ,ADSB
2025-04-22T08:22:11Z,43.21793,-2.68456,3900,180,-1216,296,0,AFR79FQ,ADSB
2025-04-22T08:22:18Z,43.22035,-2.69108,3775,179,-1216,296,0,AFR79FQ,ADSB
2025-04-22T08:22:27Z,43.22371,-2.70015,3575,179,-1152,296,0,AFR79FQ,ADSB
2025-04-22T08:22:36Z,43.22708,-2.70928,3425,178,-1088,296,0,AFR79FQ,ADSB
2025-04-22T08:22:42Z,43.22946,-2.71573,3300,179,-1216,296,0,AFR79FQ,ADSB
2025-04-22T08:22:49Z,43.23203,-2.72263,3175,179,-1152,296,0,AFR79FQ,ADSB
2025-04-22T08:22:57Z,43.23514,-2.73113,3025,178,-1088,296,0,AFR79FQ,ADSB
2025-04-22T08:23:04Z,43.23758,-2.73769,2900,172,-1216,296,0,AFR79FQ,ADSB
2025-04-22T08:23:13Z,43.24068,-2.74613,2725,162,-1088,296,0,AFR79FQ,ADSB
2025-04-22T08:23:22Z,43.24365,-2.75406,2575,158,-1024,297,0,AFR79FQ,ADSB
2025-04-22T08:23:28Z,43.24568,-2.75953,2475,156,-896,297,0,AFR79FQ,ADSB
2025-04-22T08:23:35Z,43.24796,-2.76574,2375,155,-960,296,0,AFR79FQ,ADSB
2025-04-22T08:23:44Z,43.25075,-2.77333,2250,156,-896,296,0,AFR79FQ,ADSB
2025-04-22T08:23:50Z,43.25276,-2.77877,2150,155,-960,296,0,AFR79FQ,ADSB
2025-04-22T08:23:57Z,43.2551,-2.7851,2025,155,-1024,296,0,AFR79FQ,ADSB
2025-04-22T08:24:04Z,43.25725,-2.79104,1925,149,-1024,296,0,AFR79FQ,ADSB
2025-04-22T08:24:12Z,43.25981,-2.798,1775,143,-960,296,0,AFR79FQ,ADSB
2025-04-22T08:24:19Z,43.26164,-2.80305,1675,137,-960,296,0,AFR79FQ,ADSB
2025-04-22T08:24:31Z,43.26514,-2.8125,1500,129,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:24:44Z,43.26854,-2.82172,1350,126,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:24:54Z,43.27114,-2.82885,1225,125,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:25:03Z,43.27352,-2.83539,1100,125,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:25:17Z,43.27707,-2.84514,925,125,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:25:22Z,43.27831,-2.84853,875,125,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:25:31Z,43.28069,-2.85494,750,126,-768,296,0,AFR79FQ,ADSB
2025-04-22T08:27:00Z,43.30303,-2.91589,0,63,0,296,0,AFR79FQ,ADSB
2025-04-22T08:27:09Z,43.30391,-2.91808,0,34,0,306,0,AFR79FQ,ADSB
2025-04-22T08:27:13Z,43.30432,-2.9188,0,32,0,312,0,AFR79FQ,ADSB
2025-04-22T08:27:16Z,43.30455,-2.91911,0,31,0,317,0,AFR79FQ,ADSB
2025-04-22T08:27:17Z,43.30476,-2.91938,0,30,0,317,0,AFR79FQ,ADSB
2025-04-22T08:27:19Z,43.30497,-2.9196,0,28,0,323,0,AFR79FQ,ADSB
2025-04-22T08:27:22Z,43.30522,-2.91986,0,24,0,326,0,AFR79FQ,ADSB
2025-04-22T08:27:25Z,43.30548,-2.9201,0,18,0,326,0,AFR79FQ,ADSB
2025-04-22T08:27:29Z,43.30571,-2.9203,0,12,0,326,0,AFR79FQ,ADSB
2025-04-22T08:27:34Z,43.30593,-2.9204,0,11,0,348,0,AFR79FQ,ADSB
2025-04-22T08:27:41Z,43.30622,-2.92029,0,10,0,33,0,AFR79FQ,ADSB
2025-04-22T08:27:45Z,43.30632,-2.92006,0,9,0,67,0,AFR79FQ,ADSB
2025-04-22T08:27:51Z,43.30631,-2.91981,0,8,0,98,0,AFR79FQ,ADSB
2025-04-22T08:27:55Z,43.30625,-2.91958,0,8,0,112,0,AFR79FQ,ADSB
2025-04-22T08:27:59Z,43.30619,-2.91937,0,9,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:03Z,43.30609,-2.91914,0,9,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:09Z,43.30598,-2.91883,0,12,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:12Z,43.30589,-2.9186,0,13,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:14Z,43.30581,-2.91839,0,15,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:18Z,43.30571,-2.9181,0,16,0,115,0,AFR79FQ,ADSB
2025-04-22T08:28:20Z,43.30563,-2.91788,0,18,0,115,0,AFR79FQ,ADSB
2025-04-22T08:28:27Z,43.3053,-2.91699,0,23,0,115,0,AFR79FQ,ADSB
2025-04-22T08:28:35Z,43.3049,-2.9159,0,25,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:42Z,43.30455,-2.91491,0,25,0,118,0,AFR79FQ,ADSB
2025-04-22T08:28:49Z,43.30412,-2.91377,0,24,0,115,0,AFR79FQ,ADSB
2025-04-22T08:28:57Z,43.30373,-2.91268,0,24,0,118,0,AFR79FQ,ADSB
2025-04-22T08:29:06Z,43.30329,-2.91149,0,19,0,115,0,AFR79FQ,ADSB
2025-04-22T08:29:15Z,43.30307,-2.91076,0,11,0,98,0,AFR79FQ,ADSB
2025-04-22T08:29:19Z,43.3031,-2.91051,0,11,0,75,0,AFR79FQ,ADSB
2025-04-22T08:29:25Z,43.30328,-2.91023,0,10,0,36,0,AFR79FQ,ADSB
2025-04-22T08:29:33Z,43.3036,-2.90999,0,10,0,25,0,AFR79FQ,ADSB
2025-04-22T08:29:39Z,43.30385,-2.90984,0,10,0,25,0,AFR79FQ,ADSB
2025-04-22T08:29:46Z,43.30408,-2.90957,0,8,0,56,0,AFR79FQ,ADSB
2025-04-22T08:29:53Z,43.30413,-2.90917,0,9,0,87,0,AFR79FQ,ADSB
2025-04-22T08:30:07Z,43.30413,-2.90837,0,0,0,90,0,AFR79FQ,ADSB
2025-04-22T08:30:18Z,43.30409,-2.90794,0,5,0,95,0,AFR79FQ,ADSB
